學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,總計,男生計,女生計,華語先修生男生,華語先修生女生,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
113,1064,美和科技大學,10131018,餐旅管理系_餐飲與旅館服務國際學生產學合作專班,D 日,B 四技,56,21,35,0,0,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,10131018,餐旅管理系,D 日,B 四技,157,83,74,0,0,15,21,20,12,20,14,23,25,0,0,0,0,0,0,5,2,13 屏東縣,2 技職
113,1064,美和科技大學,10131018,餐旅管理系,D 日,C 二技,14,4,10,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,10131018,餐旅管理科,D 日,5 五專,154,55,99,0,0,10,16,17,14,14,22,8,21,6,24,0,0,0,0,0,2,13 屏東縣,2 技職
113,1064,美和科技大學,10131018,餐旅管理系,N 修,B 四技,8,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,13 屏東縣,2 技職
113,1064,美和科技大學,10151019,觀光系,D 日,B 四技,92,29,63,0,0,5,9,8,12,7,17,8,24,0,0,0,0,0,0,1,1,13 屏東縣,2 技職
113,1064,美和科技大學,10151019,觀光科,D 日,5 五專,55,14,41,0,0,4,8,2,4,4,5,3,10,1,12,0,0,0,0,0,2,13 屏東縣,2 技職
113,1064,美和科技大學,10151019,觀光系,N 修,C 二技,72,29,43,0,0,0,0,0,0,13,23,16,20,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,10152032,運動與休閒管理系碩士班,D 日,M 碩士,34,20,14,0,0,10,6,10,7,0,1,0,0,0,0,0,0,0,0,0,0,13 屏東縣,2 技職
113,1064,美和科技大學,10152032,運動與休閒管理系,D 日,B 四技,162,123,39,0,0,35,9,32,6,25,9,29,14,0,0,0,0,0,0,2,1,13 屏東縣,2 技職
113,1064,美和科技大學,10152032,運動與休閒管理科,N 修,2 二專,44,31,13,0,0,18,4,12,9,0,0,0,0,0,0,0,0,0,0,1,0,13 屏東縣,2 技職
113,1065,吳鳳科技大學,1121023,幼兒保育系,D 日,B 四技,115,2,113,0,0,1,29,1,29,0,24,0,28,0,0,0,0,0,0,0,3,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,1121023,幼兒保育系,N 修,C 二技,205,3,202,0,0,0,0,0,0,1,105,2,96,0,0,0,0,0,0,0,1,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,1121023,幼兒保育科,N 修,2 二專,71,3,68,0,0,3,35,0,33,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,2112005,應用數位媒體系_數位設計技術國際學生產學合作專班,D 日,B 四技,30,20,10,0,0,0,0,9,8,0,0,11,2,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,2311003,應用日語系,D 日,B 四技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,4131036,茶文化事業經營管理系,N 修,B 四技,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,4132011,行銷與流通管理系,D 日,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,4199013,安全科技與管理系_國際學生產學合作專班,D 日,B 四技,21,8,13,0,0,0,0,0,0,0,0,8,13,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,6134035,數位科技與媒體設計系,D 日,B 四技,211,143,68,0,0,33,15,26,14,28,20,56,19,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,6134035,數位科技與媒體設計系碩士在職專班,N 職,M 碩士,39,16,23,0,0,11,15,5,8,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,6134035,數位科技與媒體設計系,N 修,C 二技,50,22,28,0,0,0,0,0,0,12,16,10,12,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程系光機電暨材料碩士班,D 日,M 碩士,15,11,4,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程系,D 日,B 四技,248,241,7,0,0,46,0,47,4,62,1,85,2,0,0,0,0,0,0,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程系_國際專修部,D 日,B 四技,57,27,30,10,2,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程系_智慧製造產學專班,D 日,B 四技,145,89,56,0,0,0,0,23,21,35,16,31,19,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程系,N 修,B 四技,86,78,8,0,0,16,2,17,0,31,5,13,1,0,0,0,0,0,0,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程系,N 修,C 二技,99,87,12,0,0,0,0,0,0,50,7,37,5,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7141016,電機工程科,N 修,2 二專,38,34,4,0,0,23,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151019,機械工程系_國際專修部,D 日,B 四技,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151019,機械工程系_國際學生產學合作專班,D 日,B 四技,52,45,7,0,0,30,5,0,0,15,2,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151034,機械與智慧製造工程系,D 日,B 四技,89,88,1,0,0,29,0,17,1,21,0,20,0,0,0,0,0,0,0,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151034,機械與智慧製造工程系_國際專修部,D 日,B 四技,22,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151034,機械與智慧製造工程系,N 修,B 四技,61,58,3,0,0,15,2,19,0,0,0,24,1,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151034,機械與智慧製造工程系,N 修,C 二技,50,41,9,0,0,0,0,0,0,22,4,19,5,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7151034,機械與智慧製造工程科,N 修,2 二專,9,8,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7161030,車輛科技與經營管理系_電動車輛工程專班,D 日,B 四技,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7161033,車輛工程系,D 日,B 四技,124,118,6,0,0,22,1,33,3,22,1,41,1,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7161033,車輛工程系_國際學生產學合作專班,D 日,B 四技,54,53,1,0,0,38,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,7162032,人工智慧無人機科技系,D 日,B 四技,24,21,3,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,9131031,長期照護與管理系,D 日,B 四技,29,9,20,0,0,0,0,0,0,5,9,4,11,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10121028,美容美髮造型設計系,D 日,B 四技,36,2,34,0,0,0,0,0,0,1,11,0,18,0,0,0,0,0,0,1,5,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系餐旅管理與餐飲安全碩士班,D 日,M 碩士,22,9,13,0,0,3,6,2,7,2,0,2,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系_國際學生產學合作專班,D 日,B 四技,61,18,43,0,0,0,0,6,17,0,0,3,20,0,0,0,0,0,0,9,6,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系_國際專修部,D 日,B 四技,62,15,47,15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系,D 日,B 四技,277,124,153,0,0,32,50,25,28,21,32,36,35,0,0,0,0,0,0,10,8,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系_餐旅管理產學專班,D 日,B 四技,30,19,11,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系_食品安全國際學生產學合作專班,D 日,B 四技,38,10,28,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,B 四技,81,40,41,0,0,10,8,13,10,3,9,12,12,0,0,0,0,0,0,2,2,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,C 二技,45,17,28,0,0,0,0,0,0,8,13,8,14,0,0,0,0,0,0,1,1,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10131037,烘焙管理系,N 修,B 四技,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10151025,觀光休閒管理系,D 日,B 四技,133,68,65,0,0,18,14,15,18,12,11,18,21,0,0,0,0,0,0,5,1,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10151025,觀光休閒管理系_國際專修部,D 日,B 四技,63,6,57,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10151025,觀光休閒管理系_觀光實務國際學生產學合作專班,D 日,B 四技,88,13,75,0,0,6,32,7,13,0,30,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10151025,觀光休閒管理系,N 修,B 四技,94,49,45,0,0,12,16,13,8,5,9,17,11,0,0,0,0,0,0,2,1,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系_國際學生產學合作專班,D 日,B 四技,40,17,23,0,0,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,D 日,B 四技,91,72,19,0,0,22,6,8,3,21,6,14,4,0,0,0,0,0,0,7,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,B 四技,154,123,31,0,0,30,5,19,9,27,5,33,11,0,0,0,0,0,0,14,1,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,C 二技,220,136,84,0,0,0,0,0,0,64,46,71,38,0,0,0,0,0,0,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理科,N 修,2 二專,63,36,27,0,0,16,15,19,12,0,0,0,0,0,0,0,0,0,0,1,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系,D 日,B 四技,238,219,19,0,0,37,6,41,5,49,4,85,4,0,0,0,0,0,0,7,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系碩士在職專班,N 職,M 碩士,25,18,7,0,0,12,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系,N 修,B 四技,43,33,10,0,0,9,7,1,0,9,2,12,1,0,0,0,0,0,0,2,0,10 嘉義縣,2 技職
113,1065,吳鳳科技大學,10321029,消防系,N 修,C 二技,60,43,17,0,0,0,0,0,0,26,12,17,5,0,0,0,0,0,0,0,0,10 嘉義縣,2 技職
113,1069,修平科技大學,2112005,數位媒體設計系,D 日,B 四技,114,59,55,0,0,11,19,14,5,11,13,20,15,0,0,0,0,0,0,3,3,06 臺中市,2 技職
113,1069,修平科技大學,2311003,應用英語系,D 日,B 四技,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,06 臺中市,2 技職
113,1069,修平科技大學,2311003,應用英語系,N 修,C 二技,45,13,32,0,0,0,0,0,0,1,0,10,31,0,0,0,0,0,0,2,1,06 臺中市,2 技職
113,1069,修平科技大學,2311004,應用日語系,D 日,B 四技,182,102,80,0,0,31,14,24,19,19,20,19,19,0,0,0,0,0,0,9,8,06 臺中市,2 技職
113,1069,修平科技大學,2311004,應用日語系,N 修,C 二技,79,29,50,0,0,0,0,0,0,14,31,14,17,0,0,0,0,0,0,1,2,06 臺中市,2 技職
113,1069,修平科技大學,4131009,國際企業經營科,N 修,2 二專,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,06 臺中市,2 技職
113,1069,修平科技大學,4131030,企業經營管理系,D 日,B 四技,104,61,43,0,0,17,6,10,9,19,13,11,12,0,0,0,0,0,0,4,3,06 臺中市,2 技職
113,1069,修平科技大學,4131030,企業經營管理系,N 修,B 四技,72,43,29,0,0,20,14,7,6,4,6,7,2,0,0,0,0,0,0,5,1,06 臺中市,2 技職
113,1069,修平科技大學,4131030,企業經營管理系_現役軍人營區在職專班,N 修,B 四技,20,16,4,0,0,0,0,0,0,3,1,12,3,0,0,0,0,0,0,1,0,06 臺中市,2 技職
113,1069,修平科技大學,4131030,企業經營管理系,N 修,C 二技,131,64,67,0,0,0,0,0,0,37,43,27,23,0,0,0,0,0,0,0,1,06 臺中市,2 技職
113,1069,修平科技大學,4131030,企業經營管理系_現役軍人營區在職專班,N 修,C 二技,24,19,5,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,1,0,06 臺中市,2 技職
113,1069,修平科技大學,4132013,行銷與流通管理系,D 日,B 四技,36,14,22,0,0,0,0,0,0,7,12,3,7,0,0,0,0,0,0,4,3,06 臺中市,2 技職
113,1069,修平科技大學,4132013,行銷與流通管理系,N 修,B 四技,18,11,7,0,0,0,0,0,0,6,5,4,1,0,0,0,0,0,0,1,1,06 臺中市,2 技職
113,1069,修平科技大學,4199015,人力資源管理與發展系碩士班,D 日,M 碩士,56,26,30,0,0,13,12,11,13,2,5,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,4199015,人力資源管理與發展系,D 日,B 四技,95,41,54,0,0,12,8,6,19,11,13,10,12,0,0,0,0,0,0,2,2,06 臺中市,2 技職
113,1069,修平科技大學,6121018,資訊網路技術系,D 日,B 四技,19,19,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,06 臺中市,2 技職
113,1069,修平科技大學,6131017,資訊管理系,D 日,B 四技,110,90,20,0,0,19,7,16,4,30,1,24,6,0,0,0,0,0,0,1,2,06 臺中市,2 技職
113,1069,修平科技大學,6131017,資訊管理系,N 修,B 四技,43,38,5,0,0,9,2,11,2,9,0,6,1,0,0,0,0,0,0,3,0,06 臺中市,2 技職
113,1069,修平科技大學,6131017,資訊管理系_現役軍人營區在職專班,N 修,C 二技,15,13,2,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,6131017,資訊管理系,N 修,C 二技,53,34,19,0,0,0,0,0,0,17,10,17,9,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141019,電機工程系碩士班,D 日,M 碩士,13,13,0,0,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141019,電機工程系(含碩士班)_國際學生產學合作專班,D 日,B 四技,45,24,21,0,0,0,0,24,21,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141019,電機工程系,D 日,B 四技,139,137,2,0,0,38,1,35,1,27,0,30,0,0,0,0,0,0,0,7,0,06 臺中市,2 技職
113,1069,修平科技大學,7141019,電機工程系,N 修,B 四技,122,119,3,0,0,29,2,30,1,31,0,22,0,0,0,0,0,0,0,7,0,06 臺中市,2 技職
113,1069,修平科技大學,7141019,電機工程系,N 修,C 二技,76,61,15,0,0,0,0,0,0,34,8,25,7,0,0,0,0,0,0,2,0,06 臺中市,2 技職
113,1069,修平科技大學,7141019,電機工程系(含碩士班)_現役軍人營區在職專班,N 修,C 二技,10,9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141020,電子工程系,D 日,B 四技,71,60,11,0,0,10,4,16,5,11,0,21,2,0,0,0,0,0,0,2,0,06 臺中市,2 技職
113,1069,修平科技大學,7141020,電子工程系_國際專修部,D 日,B 四技,9,7,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141020,電子工程系_國際學生產學合作專班,D 日,B 四技,100,53,47,0,0,23,15,16,19,14,13,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141020,電子工程系_智慧電子技術僑生專班,D 日,B 四技,32,15,17,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7141020,電子工程系,N 修,B 四技,25,23,2,0,0,0,0,0,0,12,2,11,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7151021,機械工程系精密機械與製造科技碩士班,D 日,M 碩士,9,7,2,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7151021,機械工程系(含精密機械與製造科技碩士班)_國際專修部,D 日,B 四技,32,24,8,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7151021,機械工程系,D 日,B 四技,389,379,10,0,0,73,3,57,1,81,0,135,6,0,0,0,0,0,0,33,0,06 臺中市,2 技職
113,1069,修平科技大學,7151021,機械工程系,N 修,B 四技,392,382,10,0,0,56,4,48,1,102,2,144,3,0,0,0,0,0,0,32,0,06 臺中市,2 技職
113,1069,修平科技大學,7151021,機械工程系(含精密機械與製造科技碩士班)_現役軍人營區在職專班,N 修,C 二技,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,06 臺中市,2 技職
113,1069,修平科技大學,7151021,機械工程系,N 修,C 二技,66,61,5,0,0,0,0,0,0,42,3,17,2,0,0,0,0,0,0,2,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系精實生產管理碩士班,D 日,M 碩士,11,7,4,0,0,3,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系,D 日,B 四技,27,22,5,0,0,0,0,6,0,6,3,9,2,0,0,0,0,0,0,1,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系_國際學生產學合作專班,D 日,B 四技,74,28,46,0,0,0,0,0,0,28,46,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系(含精實生產管理碩士班)_現役軍人營區在職專班,N 職,M 碩士,9,8,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系精實生產管理碩士在職專班,N 職,M 碩士,31,23,8,0,0,9,6,10,1,4,1,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系,N 修,B 四技,13,12,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,5,0,06 臺中市,2 技職
113,1069,修平科技大學,7191026,工業工程與管理系,N 修,C 二技,70,46,24,0,0,0,0,0,0,25,10,20,13,0,0,0,0,0,0,1,1,06 臺中市,2 技職
113,1069,修平科技大學,10151029,觀光與遊憩管理系,D 日,B 四技,163,78,85,0,0,16,27,15,16,24,21,16,16,0,0,0,0,0,0,7,5,06 臺中市,2 技職
113,1069,修平科技大學,10151029,觀光與遊憩管理系_國際專修部,D 日,B 四技,104,30,74,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1069,修平科技大學,10151029,觀光與遊憩管理系_觀光飯店與餐飲服務國際學生產學合作專班,D 日,B 四技,102,20,82,0,0,14,58,6,24,0,0,0,0,0,0,0,0,0,0,0,0,06 臺中市,2 技職
113,1070,長庚科技大學,5121001,健康產業科技研究所,D 日,M 碩士,21,3,18,0,0,2,11,0,5,0,2,1,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,5191003,保健營養系,D 日,B 四技,341,102,239,0,0,29,61,24,68,21,50,27,60,0,0,0,0,0,0,1,0,03 桃園市,2 技職
113,1070,長庚科技大學,9131004,護理系碩士班,D 日,M 碩士,33,7,26,0,0,1,11,4,6,2,9,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,9131004,護理系,D 日,B 四技,2376,371,2005,0,0,95,515,100,486,81,467,92,522,0,0,0,0,0,0,3,15,03 桃園市,2 技職
113,1070,長庚科技大學,9131004,護理系,D 日,C 二技,1010,89,921,0,0,0,0,0,0,41,463,48,456,0,0,0,0,0,0,0,2,03 桃園市,2 技職
113,1070,長庚科技大學,9131004,護理系碩士在職專班,N 職,M 碩士,152,7,145,0,0,1,40,3,33,2,35,1,26,0,9,0,1,0,1,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,9131004,護理系,N 修,C 二技,931,79,852,0,0,0,0,0,0,47,440,32,404,0,7,0,0,0,0,0,1,03 桃園市,2 技職
113,1070,長庚科技大學,9131006,呼吸照護系,D 日,C 二技,83,8,75,0,0,0,0,0,0,4,36,4,38,0,0,0,0,0,0,0,1,03 桃園市,2 技職
113,1070,長庚科技大學,9131010,高齡暨健康照護管理系碩士班,D 日,M 碩士,43,4,39,0,0,1,14,2,12,0,11,1,2,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,9211010,高齡暨健康照護管理系,D 日,C 二技,95,13,82,0,0,0,0,0,0,8,38,5,43,0,0,0,0,0,0,0,1,03 桃園市,2 技職
113,1070,長庚科技大學,9211010,高齡暨健康照護管理系,N 修,C 二技,85,9,76,0,0,0,0,0,0,4,39,5,34,0,0,0,0,0,0,0,3,03 桃園市,2 技職
113,1070,長庚科技大學,9221008,幼兒保育系碩士班,D 日,M 碩士,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,9221008,幼兒保育系,D 日,B 四技,309,13,296,0,0,0,86,3,75,5,65,5,70,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,9221008,幼兒保育系,D 日,C 二技,69,2,67,0,0,0,0,0,0,0,34,2,33,0,0,0,0,0,0,0,0,03 桃園市,2 技職
113,1070,長庚科技大學,9221008,幼兒保育系,N 修,C 二技,86,1,85,0,0,0,0,0,0,0,45,1,39,0,0,0,0,0,0,0,1,03 桃園市,2 技職
113,1070,長庚科技大學,10121009,化妝品應用系,D 日,B 四技,198,5,193,0,0,2,49,1,44,2,47,0,51,0,0,0,0,0,0,0,2,03 桃園市,2 技職
113,1070,長庚科技大學,10121009,化妝品應用系,D 日,C 二技,151,1,150,0,0,0,0,0,0,1,64,0,84,0,0,0,0,0,0,0,2,03 桃園市,2 技職
113,1071,臺北城市科技大學,2112004,數位多媒體設計系,D 日,B 四技,338,176,162,0,0,47,54,37,31,33,37,35,31,0,0,0,0,0,0,24,9,30 臺北市,2 技職
113,1071,臺北城市科技大學,2151001,流行音樂事業系,D 日,B 四技,493,364,129,0,0,93,36,83,27,71,30,66,22,0,0,0,0,0,0,51,14,30 臺北市,2 技職
113,1071,臺北城市科技大學,2152002,演藝事業學士學位學程,D 日,B 四技,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30 臺北市,2 技職
113,1071,臺北城市科技大學,2152002,演藝事業系,D 日,B 四技,230,90,140,0,0,16,34,20,34,17,31,29,28,0,0,0,0,0,0,8,13,30 臺北市,2 技職
113,1071,臺北城市科技大學,2311003,應用外語系,D 日,B 四技,349,183,166,0,0,27,34,47,37,35,44,34,29,0,0,0,0,0,0,40,22,30 臺北市,2 技職
113,1071,臺北城市科技大學,2311003,應用外語科,D 日,5 五專,175,65,110,0,0,11,30,19,33,11,16,13,12,10,14,0,0,0,0,1,5,30 臺北市,2 技職
113,1071,臺北城市科技大學,2311003,應用外語系,N 修,B 四技,40,27,13,0,0,15,3,0,0,6,6,5,4,0,0,0,0,0,0,1,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,4131007,企業管理系電子商務碩士班,D 日,M 碩士,26,13,13,0,0,6,6,4,5,1,1,2,1,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,4131007,企業管理系,D 日,B 四技,281,190,91,0,0,40,27,39,22,40,18,46,16,0,0,0,0,0,0,25,8,30 臺北市,2 技職
113,1071,臺北城市科技大學,4131007,企業管理系,N 修,B 四技,73,55,18,0,0,19,5,12,4,5,3,15,4,0,0,0,0,0,0,4,2,30 臺北市,2 技職
113,1071,臺北城市科技大學,4131007,企業管理系,N 修,C 二技,143,86,57,0,0,0,0,0,0,42,33,43,21,0,0,0,0,0,0,1,3,30 臺北市,2 技職
113,1071,臺北城市科技大學,4131007,企業管理系_現役軍人營區在職專班,N 修,2 二專,42,25,17,0,0,9,14,16,3,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,4131007,企業管理科,N 修,2 二專,76,38,38,0,0,25,20,13,18,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,4143009,行銷與流通管理系_國際專修部,D 日,B 四技,94,21,73,16,52,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,4143009,行銷與流通管理系,D 日,B 四技,271,150,121,0,0,36,28,31,22,38,30,30,33,0,0,0,0,0,0,15,8,30 臺北市,2 技職
113,1071,臺北城市科技大學,4143009,行銷與流通管理科,D 日,5 五專,31,17,14,0,0,0,0,0,0,0,0,11,3,6,11,0,0,0,0,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,4143009,行銷與流通管理系,N 修,B 四技,37,25,12,0,0,0,0,9,2,4,6,12,4,0,0,0,0,0,0,0,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,6131015,資訊工程系,D 日,B 四技,274,259,15,0,0,75,8,30,1,69,4,59,2,0,0,0,0,0,0,26,0,30 臺北市,2 技職
113,1071,臺北城市科技大學,6131015,資訊工程系_國際專修部,D 日,B 四技,195,98,97,44,23,54,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30 臺北市,2 技職
